10119_1_1_1	10119_1_1_1
25636_1_1_1	25636_1_1_1
26534_1_1_1	26534_1_1_1
26866_1_1_1	26866_1_1_1
27430_1_1_1	27430_1_1_1
27430_1_1_1	27429_1_1_1
27795_1_1_1	27795_1_1_1
30020_1_1_1	30020_1_1_1
30504_1_1_1	30504_1_1_1
30756_1_1_1	30756_1_1_1
34235_1_1_1	34235_1_1_1
34421_1_1_1	34421_1_1_1
36111_1_1_1	36111_1_1_1
50676_1_1_1	50676_1_1_1
51833_1_1_1	51833_1_1_1
11595_1_1_1	11595_1_1_1
15369_1_1_1	15369_1_1_1
15881_1_1_1	15881_1_1_1
16557_1_1_1	16557_1_1_1
16840_1_1_1	16840_1_1_1
16840_1_1_1	17447_1_1_1
17374_1_1_1	17374_1_1_1
17620_1_1_1	17620_1_1_1
17864_1_1_1	17864_1_1_1
18091_1_1_1	18091_1_1_1
18356_1_1_1	18356_1_1_1
18615_1_1_1	18615_1_1_1
18772_1_1_1	18772_1_1_1
19029_1_1_1	19029_1_1_1
19601_1_1_1	19601_1_1_1
19881_1_1_1	19881_1_1_1
19881_1_1_1	19714_1_1_1
25084_1_1_1	25084_1_1_1
25639_1_2_2	25639_1_2_2
34362_1_1_1	34362_1_1_1
34546_1_1_1	34546_1_1_1
34546_1_1_1	50748_1_1_1
36080_1_1_1	36080_1_1_1
50091_1_1_1	50091_1_1_1
50543_1_1_1	50543_1_1_1
51073_1_1_1	51073_1_1_1
51521_1_1_1	51521_1_1_1
11549_1_1_1	11549_1_1_1
15322_1_1_1	15322_1_1_1
15632_1_1_1	15632_1_1_1
16198_1_1_1	16198_1_1_1
16497_1_1_1	16497_1_1_1
16497_1_1_1	25920_1_1_1
17045_1_1_1	17045_1_1_1
17358_1_1_1	17358_1_1_1
17595_1_1_1	17595_1_1_1
17827_1_1_1	17827_1_1_1
17827_1_1_1	30659_1_1_1
18086_1_1_1	18086_1_1_1
18325_1_1_1	18325_1_1_1
18325_1_1_1	18322_1_1_1
18604_1_1_1	18604_1_1_1
18729_1_1_1	18729_1_1_1
18729_1_1_1	26004_1_1_1
18971_1_1_1	18971_1_1_1
18971_1_1_1	17529_1_1_1
19231_1_1_1	19231_1_1_1
19843_1_1_1	19843_1_1_1
19843_1_1_1	17551_1_1_1
25599_2_1_1	25599_2_1_1
25797_1_1_1	25797_1_1_1
26312_1_1_1	26312_1_1_1
26810_1_1_1	26810_1_1_1
27086_1_1_1	27086_1_1_1
27413_1_1_1	27413_1_1_1
27780_1_1_1	27780_1_1_1
30007_1_1_1	30007_1_1_1
30007_1_1_1	34301_1_1_1
30007_1_1_1	30006_1_1_1
30007_1_1_1	34299_1_1_1
30186_1_1_1	30186_1_1_1
30481_1_1_1	30481_1_1_1
30725_1_1_1	30725_1_1_1
34047_1_1_1	34047_1_1_1
34229_1_1_1	34229_1_1_1
34229_1_1_1	34227_1_1_1
34383_1_1_1	34383_1_1_1
34383_1_1_1	25272_1_1_1
34383_1_1_1	25590_1_1_1
34550_1_1_1	34550_1_1_1
36085_1_1_1	36085_1_1_1
50094_1_1_1	50094_1_1_1
50593_1_1_1	50593_1_1_1
51532_1_1_1	51532_1_1_1
15324_1_1_1	15324_1_1_1
15871_1_1_1	15871_1_1_1
16216_1_1_1	16216_1_1_1
16497_1_2_2	16497_1_2_2
16497_1_2_2	25920_1_2_2
16497_1_2_2	17433_1_1_1
16831_1_1_1	16831_1_1_1
17050_1_1_1	17050_1_1_1
17364_1_1_1	17364_1_1_1
17598_1_1_1	17598_1_1_1
18328_1_1_1	18328_1_1_1
18606_1_1_1	18606_1_1_1
18732_1_1_1	18732_1_1_1
18986_1_1_1	18986_1_1_1
19251_1_1_1	19251_1_1_1
19848_1_1_1	19848_1_1_1
25071_1_1_1	25071_1_1_1
25071_1_1_1	25070_1_2_2
25286_1_1_1	25286_1_1_1
25801_1_1_1	25801_1_1_1
26518_1_1_1	26518_1_1_1
26839_1_1_1	26839_1_1_1
27087_1_1_1	27087_1_1_1
27426_1_1_1	27426_1_1_1
27785_1_1_1	27785_1_1_1
30201_1_1_1	30201_1_1_1
30492_1_1_1	30492_1_1_1
30736_1_1_1	30736_1_1_1
34048_1_1_1	34048_1_1_1
34231_1_1_1	34231_1_1_1
34231_1_1_1	34233_1_1_1
34393_1_1_1	34393_1_1_1
34586_1_1_1	34586_1_1_1
50126_1_1_1	50126_1_1_1
50596_1_1_1	50596_1_1_1
51081_1_1_1	51081_1_1_1
51548_1_1_1	51548_1_1_1
51548_1_1_1	51020_1_1_1
11562_1_1_1	11562_1_1_1
11562_1_1_1	11561_1_1_1
15332_1_1_1	15332_1_1_1
15877_1_1_1	15877_1_1_1
15877_1_1_1	26603_1_1_1
16515_1_1_1	16515_1_1_1
16835_1_1_1	16835_1_1_1
16835_1_1_1	34307_1_1_1
18253_1_1_1	18253_1_1_1
18519_1_1_1	18519_1_1_1
18888_1_1_1	18888_1_1_1
19162_1_1_1	19162_1_1_1
19453_1_1_1	19453_1_1_1
25024_1_1_1	25024_1_1_1
25185_1_1_1	25185_1_1_1
25743_1_1_1	25743_1_1_1
26721_1_1_1	26721_1_1_1
27290_1_1_1	27290_1_1_1
27628_1_1_1	27628_1_1_1
28095_1_1_1	28095_1_1_1
28095_1_1_1	28096_1_1_1
28095_1_1_1	28097_1_1_1
28095_1_1_1	17851_1_1_1
28095_1_1_1	17852_1_1_1
28095_1_1_1	27175_1_1_1
28095_1_1_1	27920_1_1_1
34188_1_1_1	34188_1_1_1
34329_1_1_1	34329_1_1_1
34504_1_1_1	34504_1_1_1
34744_1_1_1	34744_1_1_1
36404_1_1_1	36404_1_1_1
50393_1_1_1	50393_1_1_1
50393_1_1_1	26657_1_1_1
50901_1_1_1	50901_1_1_1
50901_1_1_1	25354_1_1_1
15207_1_1_1	15207_1_1_1
15578_1_1_1	15578_1_1_1
15790_1_1_1	15790_1_1_1
16068_1_1_1	16068_1_1_1
16401_1_1_1	16401_1_1_1
16731_1_1_1	16731_1_1_1
16977_1_1_1	16977_1_1_1
17271_1_2_2	17271_1_2_2
17772_1_1_1	17772_1_1_1
17772_1_1_1	17466_1_1_1
18007_1_1_1	18007_1_1_1
18007_1_1_1	18005_1_1_1
18257_1_1_1	18257_1_1_1
18521_1_1_1	18521_1_1_1
19717_1_1_1	19717_1_1_1
25026_1_1_1	25026_1_1_1
25210_1_1_1	25210_1_1_1
25744_1_1_1	25744_1_1_1
25984_1_1_1	25984_1_1_1
25984_1_1_1	25983_1_1_1
26728_1_1_1	26728_1_1_1
26985_1_1_1	26985_1_1_1
27345_1_1_1	27345_1_1_1
27690_1_1_1	27690_1_1_1
30636_1_1_1	30636_1_1_1
30636_1_1_1	30629_1_1_1
30636_1_1_1	30634_1_1_1
30636_1_1_1	30635_1_1_1
30985_1_1_1	30985_1_1_1
34200_1_1_1	34200_1_1_1
34330_1_1_1	34330_1_1_1
34511_1_1_1	34511_1_1_1
36001_1_1_1	36001_1_1_1
36426_1_1_1	36426_1_1_1
50422_1_1_1	50422_1_1_1
50907_1_1_1	50907_1_1_1
51404_1_1_1	51404_1_1_1
51404_1_1_1	51403_1_1_1
11495_1_1_1	11495_1_1_1
11495_1_1_1	11490_1_1_1
15210_1_1_1	15210_1_1_1
15584_1_1_1	15584_1_1_1
15795_1_1_1	15795_1_1_1
16085_1_1_1	16085_1_1_1
16403_1_1_1	16403_1_1_1
16403_1_1_1	16264_1_1_1
16403_1_1_1	25483_1_1_1
16735_1_1_1	16735_1_1_1
17274_1_1_1	17274_1_1_1
18008_1_1_1	18008_1_1_1
18008_1_1_1	18006_1_1_1
18521_1_2_2	18521_1_2_2
18901_1_1_1	18901_1_1_1
19168_1_1_1	19168_1_1_1
19463_1_1_1	19463_1_1_1
19463_1_1_1	19461_1_1_1
19740_1_1_1	19740_1_1_1
25027_1_1_1	25027_1_1_1
25221_1_1_1	25221_1_1_1
25552_1_1_1	25552_1_1_1
25758_1_1_1	25758_1_1_1
25758_1_1_1	19990_2_1_1
26745_1_1_1	26745_1_1_1
27363_1_1_1	27363_1_1_1
27363_1_1_1	19985_1_1_1
27691_1_1_1	27691_1_1_1
19392_1_1_1	19392_1_1_1
19627_1_1_1	19627_1_1_1
19928_1_1_1	19928_1_1_1
25387_1_1_1	25387_1_1_1
25685_1_1_1	25685_1_1_1
25863_2_1_1	25863_2_1_1
26902_1_1_1	26902_1_1_1
27215_1_1_1	27215_1_1_1
27532_1_1_1	27532_1_1_1
27986_1_1_1	27986_1_1_1
30047_1_1_1	30047_1_1_1
30047_1_1_1	30048_1_1_1
30047_1_1_1	30050_1_1_1
30084_5_5_2	30084_5_5_2
30084_5_5_2	30084_6_6_2
30084_5_5_2	30084_7_7_2
30084_5_5_2	30084_8_8_2
30555_1_1_1	30555_1_1_1
34123_1_1_1	34123_1_1_1
34287_1_1_1	34287_1_1_1
34287_1_1_1	27523_1_1_1
34442_1_1_1	34442_1_1_1
34656_1_1_1	34656_1_1_1
36175_1_1_1	36175_1_1_1
50216_1_1_1	50216_1_1_1
11065_1_1_1	11065_1_1_1
15072_1_1_1	15072_1_1_1
15429_1_1_1	15429_1_1_1
15429_1_1_1	15433_1_1_1
15429_1_1_1	15434_1_1_1
15688_1_1_1	15688_1_1_1
15964_1_1_1	15964_1_1_1
16299_1_1_1	16299_1_1_1
16643_1_1_1	16643_1_1_1
17405_1_1_1	17405_1_1_1
17651_1_1_1	17651_1_1_1
17913_1_1_1	17913_1_1_1
17913_1_1_1	17912_1_1_1
18404_1_1_1	18404_1_1_1
18637_2_1_1	18637_2_1_1
18811_1_1_1	18811_1_1_1
19063_1_1_1	19063_1_1_1
19394_1_2_2	19394_1_2_2
19394_1_2_2	30300_1_1_1
19394_1_2_2	16880_1_2_2
19394_1_2_2	16885_1_2_2
19394_1_2_2	17919_1_1_1
19394_1_2_2	30590_1_1_1
19394_1_2_2	19399_1_2_2
19394_1_2_2	28042_3_3_3
19394_1_2_2	19670_1_1_1
19394_1_2_2	28042_4_4_4
19394_1_2_2	50330_1_1_1
19394_1_2_2	25972_1_1_1
19394_1_2_2	17769_1_1_1
19394_1_2_2	25230_1_2_2
19394_1_2_2	30693_1_1_1
19394_1_2_2	26783_1_1_1
19394_1_2_2	25070_1_1_1
19394_1_2_2	16228_1_1_1
19394_1_2_2	30275_1_2_2
19394_1_2_2	30276_1_1_1
19628_1_1_1	19628_1_1_1
19952_1_1_1	19952_1_1_1
25912_1_1_1	25912_1_1_1
27240_1_1_1	27240_1_1_1
27989_1_1_1	27989_1_1_1
30327_1_1_1	30327_1_1_1
30565_1_1_1	30565_1_1_1
30821_1_1_1	30821_1_1_1
34124_1_1_1	34124_1_1_1
34288_1_1_1	34288_1_1_1
34288_1_1_1	34289_1_1_1
34288_1_1_1	34293_1_1_1
34450_1_1_1	34450_1_1_1
34657_1_1_1	34657_1_1_1
36186_1_1_1	36186_1_1_1
36186_1_1_1	36187_1_1_1
50235_1_1_1	50235_1_1_1
50751_1_1_1	50751_1_1_1
11077_1_1_1	11077_1_1_1
15084_1_1_1	15084_1_1_1
15084_1_1_1	17767_1_1_1
15084_1_1_1	15854_1_1_1
15431_1_1_1	15431_1_1_1
15692_1_1_1	15692_1_1_1
15692_1_1_1	15685_2_2_2
15966_1_1_1	15966_1_1_1
16306_1_1_1	16306_1_1_1
16306_1_1_1	16307_1_1_1
16306_1_1_1	18422_1_1_2
16648_1_1_1	16648_1_1_1
16882_1_1_1	16882_1_1_1
16882_1_1_1	34407_1_1_1
17667_1_1_1	17667_1_1_1
17917_1_1_1	17917_1_1_1
18179_1_1_1	18179_1_1_1
18179_1_1_1	18178_1_1_1
18417_1_1_1	18417_1_1_1
18644_1_1_1	18644_1_1_1
18817_1_1_1	18817_1_1_1
19396_1_1_1	19396_1_1_1
19632_1_1_1	19632_1_1_1
19954_1_1_1	19954_1_1_1
25397_1_1_1	25397_1_1_1
25694_1_2_2	25694_1_2_2
26607_1_1_1	26607_1_1_1
26904_1_1_1	26904_1_1_1
26904_1_1_1	26903_1_1_1
27241_1_1_1	27241_1_1_1
27581_1_1_1	27581_1_1_1
28039_1_1_1	28039_1_1_1
30370_1_1_1	30370_1_1_1
25584_1_2_2	25584_1_2_2
25584_1_2_2	19399_1_1_1
26053_1_1_1	26053_1_1_1
26775_1_1_1	26775_1_1_1
26775_1_1_1	36011_1_1_1
26775_1_1_1	15194_1_1_1
27069_1_1_1	27069_1_1_1
27738_1_1_1	27738_1_1_1
27738_1_1_1	11471_1_1_1
27738_1_1_1	27732_1_1_1
27738_1_1_1	27734_1_1_1
28131_1_1_1	28131_1_1_1
30082_6_6_2	30082_6_6_2
30082_6_6_2	30082_5_5_2
30154_1_1_1	30154_1_1_1
30154_1_1_1	25530_1_1_1
34037_1_2_1	34037_1_2_1
34037_1_2_1	34037_1_1_1
34356_1_1_1	34356_1_1_1
34356_1_1_1	34355_1_1_1
34534_1_1_1	34534_1_1_1
34534_1_1_1	50391_1_1_1
36060_1_1_1	36060_1_1_1
50028_1_1_1	50028_1_1_1
50509_1_1_1	50509_1_1_1
51019_1_1_1	51019_1_1_1
51019_1_1_1	51018_1_1_1
51495_1_1_1	51495_1_1_1
51495_1_1_1	28118_1_1_1
11532_1_1_1	11532_1_1_1
15290_1_1_1	15290_1_1_1
15618_1_1_1	15618_1_1_1
15836_1_1_1	15836_1_1_1
16193_1_2_2	16193_1_2_2
16193_1_2_2	30469_1_1_1
16467_1_1_1	16467_1_1_1
17028_1_1_1	17028_1_1_1
17319_1_1_1	17319_1_1_1
18045_1_1_1	18045_1_1_1
18297_1_1_1	18297_1_1_1
18599_1_1_1	18599_1_1_1
18721_1_1_1	18721_1_1_1
18721_1_1_1	17909_1_1_1
18956_1_1_1	18956_1_1_1
19541_3_1_1	19541_3_1_1
19840_1_1_1	19840_1_1_1
19840_1_1_1	19841_1_1_1
25065_1_1_1	25065_1_1_1
25065_1_1_1	25064_2_1_1
25270_1_1_1	25270_1_1_1
25270_1_1_1	25268_1_1_1
25791_1_1_1	25791_1_1_1
25791_1_1_1	25790_1_1_1
26068_1_1_1	26068_1_1_1
27070_1_1_1	27070_1_1_1
27406_1_1_1	27406_1_1_1
27763_1_1_1	27763_1_1_1
30005_1_1_1	30005_1_1_1
30005_1_1_1	19815_1_1_1
30157_1_1_1	30157_1_1_1
30474_1_1_1	30474_1_1_1
30695_1_1_1	30695_1_1_1
30695_1_1_1	30785_1_1_1
34043_1_1_1	34043_1_1_1
34043_1_1_1	34425_1_1_1
34224_1_1_1	34224_1_1_1
34224_1_1_1	34223_1_1_1
34361_1_1_1	34361_1_1_1
34545_1_1_1	34545_1_1_1
36064_1_1_1	36064_1_1_1
36064_1_1_1	36021_1_1_1
50084_1_1_1	50084_1_1_1
50538_1_1_1	50538_1_1_1
51504_1_1_1	51504_1_1_1
11544_2_2_2	11544_2_2_2
15320_1_1_1	15320_1_1_1
15627_1_1_1	15627_1_1_1
15841_1_1_1	15841_1_1_1
15841_1_1_1	15812_1_1_1
16195_1_1_1	16195_1_1_1
16467_1_2_2	16467_1_2_2
16799_1_1_1	16799_1_1_1
16799_1_1_1	16798_1_1_1
17029_1_1_1	17029_1_1_1
17352_1_1_1	17352_1_1_1
17577_1_1_1	17577_1_1_1
17826_1_2_1	17826_1_2_1
17826_1_2_1	17826_1_1_1
18047_1_1_1	18047_1_1_1
18600_2_1_1	18600_2_1_1
18726_1_1_1	18726_1_1_1
18966_1_1_1	18966_1_1_1
18966_1_1_1	25969_1_1_1
19544_1_1_1	19544_1_1_1
19544_1_1_1	19546_1_1_1
19544_1_1_1	19547_1_1_1
19544_1_1_1	19549_1_1_1
25271_1_1_1	25271_1_1_1
25599_1_2_2	25599_1_2_2
25791_1_2_2	25791_1_2_2
26300_1_1_1	26300_1_1_1
26801_1_1_1	26801_1_1_1
27071_1_1_1	27071_1_1_1
27411_1_1_1	27411_1_1_1
27771_1_1_1	27771_1_1_1
30170_1_1_1	30170_1_1_1
30480_1_2_2	30480_1_2_2
30721_1_1_1	30721_1_1_1
34046_1_1_1	34046_1_1_1
26870_1_1_1	26870_1_1_1
27432_1_1_1	27432_1_1_1
27847_1_1_1	27847_1_1_1
30505_1_1_1	30505_1_1_1
34068_1_1_1	34068_1_1_1
34068_1_1_1	34067_1_1_1
34243_1_1_1	34243_1_1_1
34422_1_1_1	34422_1_1_1
36117_1_1_1	36117_1_1_1
50166_1_1_1	50166_1_1_1
50683_1_1_1	50683_1_1_1
51126_1_1_1	51126_1_1_1
51871_1_1_1	51871_1_1_1
15373_1_1_1	15373_1_1_1
15914_1_1_1	15914_1_1_1
16255_1_1_1	16255_1_1_1
16576_1_1_1	16576_1_1_1
16846_1_1_1	16846_1_1_1
17104_1_1_1	17104_1_1_1
17378_1_1_1	17378_1_1_1
17865_1_1_1	17865_1_1_1
18124_1_1_1	18124_1_1_1
18124_1_1_1	19317_1_1_1
18379_1_4_2	18379_1_4_2
18379_1_4_2	17274_1_2_2
18620_1_1_1	18620_1_1_1
19033_1_1_1	19033_1_1_1
19320_1_1_1	19320_1_1_1
19884_1_1_1	19884_1_1_1
25086_1_1_1	25086_1_1_1
25348_1_1_1	25348_1_1_1
25348_1_1_1	25347_1_1_1
25839_1_1_1	25839_1_1_1
26552_1_1_1	26552_1_1_1
26880_1_1_1	26880_1_1_1
27162_1_1_1	27162_1_1_1
27162_1_1_1	27793_1_1_1
27467_1_1_1	27467_1_1_1
27868_1_1_1	27868_1_1_1
30025_1_1_1	30025_1_1_1
30025_1_1_1	30023_1_1_1
30515_1_1_1	30515_1_1_1
34246_1_1_1	34246_1_1_1
34423_1_1_1	34423_1_1_1
34613_1_1_1	34613_1_1_1
36119_1_1_1	36119_1_1_1
50167_1_1_1	50167_1_1_1
50691_1_1_1	50691_1_1_1
51159_1_1_1	51159_1_1_1
7349_1_1_1	7349_1_1_1
15007_1_1_1	15007_1_1_1
16598_1_1_1	16598_1_1_1
16598_1_1_1	15917_1_1_1
16848_1_1_1	16848_1_1_1
16848_1_1_1	16818_1_1_1
17109_1_1_1	17109_1_1_1
17109_1_1_1	18152_1_1_1
17381_1_1_1	17381_1_1_1
18126_1_1_1	18126_1_1_1
18388_1_1_1	18388_1_1_1
18621_1_1_1	18621_1_1_1
18779_1_1_1	18779_1_1_1
19045_1_1_1	19045_1_1_1
19340_1_1_1	19340_1_1_1
19614_1_2_1	19614_1_2_1
19614_1_2_1	19614_1_1_1
19893_1_1_1	19893_1_1_1
19893_1_1_1	12041_1_1_1
25088_1_1_1	25088_1_1_1
25088_1_1_1	25803_1_1_1
25350_1_1_1	25350_1_1_1
25645_1_1_1	25645_1_1_1
25645_1_1_1	30374_1_1_1
25645_1_1_1	25527_1_1_1
25645_1_1_1	27046_1_1_1
26553_1_1_1	26553_1_1_1
27170_1_1_1	27170_1_1_1
27473_1_1_1	27473_1_1_1
27869_1_1_1	27869_1_1_1
30032_1_1_1	30032_1_1_1
30296_1_1_1	30296_1_1_1
30518_1_1_1	30518_1_1_1
30763_1_1_1	30763_1_1_1
34076_1_1_1	34076_1_1_1
34076_1_1_1	34072_1_1_1
34257_1_1_1	34257_1_1_1
34257_1_1_1	16126_1_1_1
34628_1_2_2	34628_1_2_2
36136_1_1_1	36136_1_1_1
50707_1_1_1	50707_1_1_1
7371_1_1_1	7371_1_1_1
15028_2_2_2	15028_2_2_2
15404_1_1_1	15404_1_1_1
15655_1_1_1	15655_1_1_1
15655_1_1_1	17716_1_1_1
15919_1_2_2	15919_1_2_2
16267_1_1_1	16267_1_1_1
16629_1_1_1	16629_1_1_1
16863_1_1_1	16863_1_1_1
17124_1_1_1	17124_1_1_1
17384_1_1_1	17384_1_1_1
17623_1_1_1	17623_1_1_1
17623_1_1_1	17622_1_1_1
17867_1_1_1	17867_1_1_1
18130_1_1_1	18130_1_1_1
18393_1_1_1	18393_1_1_1
18622_1_1_1	18622_1_1_1
18622_1_1_1	18623_1_1_1
18788_1_1_1	18788_1_1_1
19355_1_1_1	19355_1_1_1
19615_1_1_1	19615_1_1_1
19615_1_1_1	19743_1_1_1
19913_1_1_1	19913_1_1_1
19913_1_1_1	19914_1_1_1
25658_1_1_1	25658_1_1_1
25856_1_1_1	25856_1_1_1
26886_1_1_1	26886_1_1_1
26886_1_1_1	26885_1_1_1
27497_1_1_1	27497_1_1_1
27497_1_1_1	30471_1_1_1
30037_1_1_1	30037_1_1_1
30037_1_1_1	19059_1_1_1
30298_1_1_1	30298_1_1_1
30525_1_1_1	30525_1_1_1
30525_1_1_1	19205_1_1_1
30765_1_1_1	30765_1_1_1
34095_1_1_1	34095_1_1_1
34095_1_1_1	17475_1_1_1
34261_1_2_2	34261_1_2_2
34640_1_1_1	34640_1_1_1
36143_1_1_1	36143_1_1_1
50190_1_1_1	50190_1_1_1
50711_1_1_1	50711_1_1_1
51187_1_1_1	51187_1_1_1
51187_1_1_1	27405_1_1_1
30585_1_1_1	30585_1_1_1
30834_1_1_1	30834_1_1_1
34131_1_1_1	34131_1_1_1
34453_1_1_1	34453_1_1_1
34453_1_1_1	30598_1_1_1
34662_1_1_1	34662_1_1_1
50239_1_1_1	50239_1_1_1
50239_1_1_1	50240_1_1_1
50239_1_1_1	17435_1_1_1
50786_1_1_1	50786_1_1_1
51237_1_1_1	51237_1_1_1
11249_1_1_1	11249_1_1_1
15101_1_1_1	15101_1_1_1
15981_1_1_1	15981_1_1_1
16649_1_1_1	16649_1_1_1
17686_1_1_1	17686_1_1_1
18186_1_1_1	18186_1_1_1
18647_1_1_1	18647_1_1_1
18823_1_1_1	18823_1_1_1
19067_1_1_1	19067_1_1_1
19633_1_1_1	19633_1_1_1
19967_1_1_1	19967_1_1_1
25139_2_1_1	25139_2_1_1
25139_2_1_1	25139_1_1_1
25402_1_1_1	25402_1_1_1
25700_1_1_1	25700_1_1_1
26619_1_1_1	26619_1_1_1
26906_1_1_1	26906_1_1_1
28042_1_1_1	28042_1_1_1
30066_1_1_1	30066_1_1_1
30850_1_1_1	30850_1_1_1
34131_1_2_2	34131_1_2_2
34457_1_1_1	34457_1_1_1
34663_1_1_1	34663_1_1_1
50803_1_1_1	50803_1_1_1
51258_1_1_1	51258_1_1_1
11252_1_1_1	11252_1_1_1
15110_1_1_1	15110_1_1_1
15110_1_1_1	15215_1_1_1
15706_1_1_1	15706_1_1_1
15990_1_1_1	15990_1_1_1
16316_1_1_1	16316_1_1_1
16662_1_1_1	16662_1_1_1
16886_1_1_1	16886_1_1_1
17694_1_1_1	17694_1_1_1
17942_1_1_1	17942_1_1_1
17942_1_1_1	17373_1_1_1
18187_1_1_1	18187_1_1_1
18437_1_1_1	18437_1_1_1
18833_1_1_1	18833_1_1_1
18833_1_1_1	34688_1_1_1
18833_1_1_1	18834_1_1_1
18833_1_1_1	34689_1_1_1
19084_1_1_1	19084_1_1_1
19635_1_1_1	19635_1_1_1
19974_1_1_1	19974_1_1_1
25148_1_1_1	25148_1_1_1
25428_1_1_1	25428_1_1_1
25706_1_1_1	25706_1_1_1
25952_1_1_1	25952_1_1_1
26642_1_1_1	26642_1_1_1
26912_1_1_1	26912_1_1_1
27247_1_1_1	27247_1_1_1
27247_1_1_1	27246_1_1_1
30079_1_1_1	30079_1_1_1
30375_1_1_1	30375_1_1_1
30593_1_1_1	30593_1_1_1
30593_1_1_1	30416_1_1_1
30593_1_1_1	30427_1_1_1
30593_1_1_1	30428_1_1_1
30593_1_1_1	30430_1_1_1
30593_1_1_1	27365_1_1_1
30870_1_1_1	30870_1_1_1
34139_1_1_1	34139_1_1_1
34298_1_1_1	34298_1_1_1
34459_1_1_1	34459_1_1_1
36221_1_1_1	36221_1_1_1
36221_1_1_1	36220_1_1_1
50299_1_1_1	50299_1_1_1
50809_1_1_1	50809_1_1_1
51259_1_1_1	51259_1_1_1
11356_1_1_1	11356_1_1_1
15112_1_1_1	15112_1_1_1
15440_1_1_1	15440_1_1_1
15716_1_1_1	15716_1_1_1
15716_1_1_1	17249_1_1_1
15991_1_1_1	15991_1_1_1
16318_1_2_2	16318_1_2_2
